index,cid,iupacname,label,file_names
5805,68200211,"3-cyclohexa-1,5-dien-1-yl-2-methylpropanoic acid","3|-|cyclo|hex|a|-|1|,|5|-|di|en|-|1|-|yl|-|2|-|meth|yl|prop|an|oic acid",68200211.png
387,171,4-methoxybutan-1-ol,4|-|meth|oxy|but|an|-|1|-|ol,171.png
5387,57177149,"2-(2,4-dichlorophenoxy)-2-oxoacetic acid","2|-|(|2|,|4|-|di|chloro|phen|oxy|)|-|2|-|oxo|acet|ic acid",57177149.png
2178,13459596,"3,3-difluoropentane","3|,|3|-|di|fluoro|pent|ane",13459596.png
6291,86326409,"2-[(3S)-6-hydroxy-2,3-dihydro-1-benzofuran-3-yl]acetate","2|-|[|(|3S)|-|6|-|hydroxy|-|2|,|3|-|di|hydro|-|1|-|benz|o|furan|-|3|-|yl|]|acet|ate",86326409.png
4913,39237242,(2R)-2-hydroxy-3-(3-methylphenyl)propanoic acid,(|2|R|)|-|2|-|hydroxy|-|3|-|(|3|-|meth|yl|phen|yl|)|prop|an|oic acid,39237242.png
926,242,"3,4-dimethoxyaniline","3|,|4|-|di|meth|oxy|aniline",242.png
2874,22468,2-methylhex-1-ene,2|-|meth|yl|hex|-|1|-|ene,22468.png
7280,139628498,2-(1-sulfanylinden-1-yl)acetic acid,2|-|(|1|-|sulfan|yl|inden|-|1|-|yl|)|acet|ic acid,139628498.png
3380,2777683,3-[3-(trifluoromethyl)phenyl]propanoic acid,3|-|[|3|-|(|tri|fluoro|meth|yl|)|phen|yl|]|prop|an|oic acid,2777683.png
891,112,but-3-enal,but|-|3|-|en|al,112.png
5048,53402634,2-(5-chloro-2-fluorophenyl)-2-fluoroacetic acid,2|-|(|5|-|chloro|-|2|-|fluoro|phen|yl|)|-|2|-|fluoro|acet|ic acid,53402634.png
2456,6427773,"(3Z)-hepta-1,3-diene","(|3|Z)|-|hept|a|-|1|,|3|-|di|ene",6427773.png
3263,736072,(2S)-2-(4-chlorophenoxy)propanoic acid,(|2|S)|-|2|-|(|4|-|chloro|phen|oxy|)|prop|an|oic acid,736072.png
1666,58244658,"3-fluoro-2,5-dimethylhexane","3|-|fluoro|-|2|,|5|-|di|meth|yl|hex|ane",58244658.png
1508,90915228,"3-methylidenehexa-1,5-diyne","3|-|meth|yl|idene|hex|a|-|1|,|5|-|di|yne",90915228.png
5652,66855942,"(E)-3-[(1R,6R)-2,2,6-trimethylcyclohexyl]prop-2-enoic acid","(|E|)|-|3|-|[|(|1R|,|6R|)|-|2|,|2|,|6|-|tri|meth|yl|cyclo|hex|yl|]|prop|-|2|-|en|oic acid",66855942.png
6334,90668179,(Z)-3-(3-iodophenyl)-2-sulfanylprop-2-enoic acid,(|Z|)|-|3|-|(|3|-|iodo|phen|yl|)|-|2|-|sulfan|yl|prop|-|2|-|en|oic acid,90668179.png
7714,141512990,2-chloro-3-(4-hydroxy-3-methylphenyl)prop-2-enoic acid,2|-|chloro|-|3|-|(|4|-|hydroxy|-|3|-|meth|yl|phen|yl|)|prop|-|2|-|en|oic acid,141512990.png
7343,139891822,2-oxo-3-pyrrol-1-ylpropanoic acid,2|-|oxo|-|3|-|pyrrol|-|1|-|yl|prop|an|oic acid,139891822.png
121,133,4-methylhex-1-ene,4|-|meth|yl|hex|-|1|-|ene,133.png
7241,138753397,5-chloro-2-oxohexanoate,5|-|chloro|-|2|-|oxo|hex|an|oate,138753397.png
3753,11332573,4-(nitromethyl)phenol,4|-|(|nitro|meth|yl|)|phen|ol,11332573.png
2998,34656,2-(4-hydroxyphenyl)butanoic acid,2|-|(|4|-|hydroxy|phen|yl|)|but|an|oic acid,34656.png
1617,59911032,"(5S)-5,6-dimethylhept-1-ene","(|5S|)|-|5|,|6|-|di|meth|yl|hept|-|1|-|ene",59911032.png
4829,23615390,3-(1H-imidazol-5-yl)-2-oxopropanoate,3|-|(|1H|-|imidaz|ol|-|5|-|yl|)|-|2|-|oxo|prop|an|oate,23615390.png
4808,23423017,2-(4-methylphenyl)cyclopropane-1-carboxylic acid,2|-|(|4|-|meth|yl|phen|yl|)|cyclo|prop|ane|-|1|-|carboxylic acid,23423017.png
7883,142877260,3-(3-hydroxyphenyl)-2-oxobutanoic acid,3|-|(|3|-|hydroxy|phen|yl|)|-|2|-|oxo|but|an|oic acid,142877260.png
7666,141296542,"2,2-dihydroxy-2-(4-hydroxyphenyl)acetic acid","2|,|2|-|di|hydroxy|-|2|-|(|4|-|hydroxy|phen|yl|)|acet|ic acid",141296542.png
8013,144534399,[4-(methylamino)phenyl]methyl nitrate,[|4|-|(|meth|yl|amino|)|phen|yl|]|meth|yl| |nitrat|e,144534399.png
1999,20470128,6-methyl-5-methylidenehept-1-ene,6|-|meth|yl|-|5|-|meth|yl|idene|hept|-|1|-|ene,20470128.png
5024,51888166,"(1R,2R)-2-(2,5-difluorophenyl)cyclopropane-1-carboxylic acid","(|1|R|,|2R|)|-|2|-|(|2|,|5|-|di|fluoro|phen|yl|)|cyclo|prop|ane|-|1|-|carboxylic acid",51888166.png
6673,118625510,"2-(3-chloro-2H-1,3-benzothiazol-2-yl)-2-oxoacetic acid","2|-|(|3|-|chloro|-|2H|-|1|,|3|-|benzothiazol|-|2|-|yl|)|-|2|-|oxo|acet|ic acid",118625510.png
1127,140236654,"(3R,4R)-3,4,5-trimethylhex-1-ene","(|3|R|,|4R|)|-|3|,|4|,|5|-|tri|meth|yl|hex|-|1|-|ene",140236654.png
772,62,N-methyl-2-pyridin-2-ylethanamine,N|-|meth|yl|-|2|-|pyridin|-|2|-|yl|eth|an|amine,62.png
6644,118527025,"6-hydroxyhexa-2,5-dienoic acid","6|-|hydroxy|hex|a|-|2|,|5|-|di|en|o|ic acid",118527025.png
4190,17922675,2-(dibromoamino)-3-(4-hydroxyphenyl)propanoic acid,2|-|(|di|bromo|amino|)|-|3|-|(|4|-|hydroxy|phen|yl|)|prop|an|oic acid,17922675.png
2005,20362806,1-chloro-1-methylsulfanylbutane,1|-|chloro|-|1|-|meth|yl|sulfan|yl|but|ane,20362806.png
3255,731762,"(E)-3-(2,6-dichlorophenyl)prop-2-enoic acid","(|E|)|-|3|-|(|2|,|6|-|di|chloro|phen|yl|)|prop|-|2|-|en|oic acid",731762.png
5807,68276496,(2R)-2-(4-methylphenyl)cyclopropane-1-carboxylic acid,(|2|R|)|-|2|-|(|4|-|meth|yl|phen|yl|)|cyclo|prop|ane|-|1|-|carboxylic acid,68276496.png
4147,16789311,3-(2-chloro-6-fluorophenyl)-2-oxopropanoic acid,3|-|(|2|-|chloro|-|6|-|fluoro|phen|yl|)|-|2|-|oxo|prop|an|oic acid,16789311.png
3803,12192437,"(2R,3R)-2-hydroxy-2-methyl-3-phenylpent-4-enoic acid","(|2|R|,|3R)|-|2|-|hydroxy|-|2|-|meth|yl|-|3|-|phen|yl|pent|-|4|-|en|oic acid",12192437.png
2953,91,3-(3-hydroxyphenyl)propanoic acid,3|-|(|3|-|hydroxy|phen|yl|)|prop|an|oic acid,91.png
7966,143789022,3-(3-sulfanyloxyphenyl)propanoic acid,3|-|(|3|-|sulfan|yl|oxy|phen|yl|)|prop|an|oic acid,143789022.png
3698,10749505,(E)-4-phenylbut-2-enoic acid,(|E|)|-|4|-|phen|yl|but|-|2|-|en|oic acid,10749505.png
2085,15796217,"hexa-1,5-diene-3-thiol","hex|a|-|1|,|5|-|di|ene|-|3|-|thiol",15796217.png
2537,5352691,(Z)-1-(methyltrisulfanyl)prop-1-ene,(|Z|)|-|1|-|(|meth|yltrisulfan|yl|)|prop|-|1|-|ene,5352691.png
6737,121406003,"(E)-3-[4-(hydroxymethyl)-2,5-dimethylphenyl]prop-2-enoic acid","(|E|)|-|3|-|[|4|-|(|hydroxy|meth|yl|)|-|2|,|5|-|di|meth|yl|phen|yl|]|prop|-|2|-|en|oic acid",121406003.png
758,46,hexan-3-amine,hex|an|-|3|-|amine,46.png
591,35,5-phenylhexanoic acid,5|-|phen|yl|hex|an|oic acid,35.png
5769,67848402,3-(4-aminophenyl)-2-hydroxy-2-methyl-3-oxopropanoic acid,3|-|(|4|-|amino|phen|yl|)|-|2|-|hydroxy|-|2|-|meth|yl|-|3|-|oxo|prop|an|oic acid,67848402.png
5761,67781539,"3,3-dichloro-3-cyclohexylpropanoic acid","3|,|3|-|di|chloro|-|3|-|cyclo|hex|yl|prop|an|oic acid",67781539.png
7881,142834617,"6-hydroxy-2-phosphanyl-3,4-dihydro-1H-isoquinoline-3-carboxylic acid","6|-|hydroxy|-|2|-|pho|s|phan|yl|-|3|,|4|-|di|hydro|-|1H|-|isoquinoline|-|3|-|carboxylic acid",142834617.png
279,153,"deca-2,7-diyne","dec|a|-|2|,|7|-|di|yne",153.png
2027,19905680,2-bromo-2-chlorobutane,2|-|bromo|-|2|-|chloro|but|ane,19905680.png
5090,53704300,3-(4-cyano-2H-thiopyran-6-yl)prop-2-enoic acid,3|-|(|4|-|cyano|-|2|H|-|thiopyran|-|6|-|yl|)|prop|-|2|-|en|oic acid,53704300.png
5033,53395407,"3-(2,4-dimethylphenyl)prop-2-enoic acid","3|-|(|2|,|4|-|di|meth|yl|phen|yl|)|prop|-|2|-|en|oic acid",53395407.png
4968,44227825,2-carboxyethyl-(3-hydroxyphenyl)-oxophosphanium,2|-|carboxy|eth|yl|-|(|3|-|hydroxy|phen|yl|)|-|oxo|pho|sphanium,44227825.png
208,12,"nona-1,2-diene","non|a|-|1|,|2|-|di|ene",12.png
7560,141074327,"2-[(2,4-difluorophenyl)methyl]-3-oxobutanoic acid","2|-|[|(|2|,|4|-|di|fluoro|phen|yl|)|meth|yl|]|-|3|-|oxo|but|an|oic acid",141074327.png
6318,88692826,2-(bromoamino)-2-phenylacetic acid,2|-|(|bromo|amino|)|-|2|-|phen|yl|acet|ic acid,88692826.png
2675,522498,6-methylhept-2-ene,6|-|meth|yl|hept|-|2|-|ene,522498.png
1589,71309240,1-bromo(113C)hexane,1|-|bromo|(|11|3|C)|hex|ane,71309240.png
3746,11217951,"(2R,3S)-3-(4-fluorophenyl)oxirane-2-carboxylic acid","(|2|R|,|3S)|-|3|-|(|4|-|fluoro|phen|yl|)|oxirane|-|2|-|carboxylic acid",11217951.png
2928,11447,"2,3-dimethylhexane","2|,|3|-|di|meth|yl|hex|ane",11447.png
7956,143579900,(E)-3-(6-chloro-2H-thiopyran-4-yl)prop-2-enoic acid,(|E|)|-|3|-|(|6|-|chloro|-|2H|-|thiopyran|-|4|-|yl|)|prop|-|2|-|en|oic acid,143579900.png
1522,90752701,"1,3-dibromocyclopropene","1|,|3|-|di|bromo|cyclo|prop|ene",90752701.png
7130,136231706,7-amino-6-hydroxyisoquinoline-3-carboxylic acid,7|-|amino|-|6|-|hydroxyisoquinoline|-|3|-|carboxylic acid,136231706.png
524,143,2-chloroheptan-4-one,2|-|chloro|hept|an|-|4|-|one,143.png
1162,139373861,5-chloro-4-fluoro-2-methylheptane,5|-|chloro|-|4|-|fluoro|-|2|-|meth|yl|hept|ane,139373861.png
3635,9149932,3-(3-bromo-4-hydroxy-5-methoxyphenyl)propanoic acid,3|-|(|3|-|bromo|-|4|-|hydroxy|-|5|-|meth|oxy|phen|yl|)|prop|an|oic acid,9149932.png
6062,70584180,2-[(1-methyl-2H-pyridin-4-yl)sulfinyl]acetic acid,2|-|[|(|1|-|meth|yl|-|2H|-|pyridin|-|4|-|yl|)|sulfinyl|]|acet|ic acid,70584180.png
4017,14598192,"(2S)-2-amino-3-(4-hydroxy-2,5-dimethylphenyl)propanoic acid","(|2|S)|-|2|-|amino|-|3|-|(|4|-|hydroxy|-|2|,|5|-|di|meth|yl|phen|yl|)|prop|an|oic acid",14598192.png
3209,522810,"3-(3,5-difluorophenyl)prop-2-enoic acid","3|-|(|3|,|5|-|di|fluoro|phen|yl|)|prop|-|2|-|en|oic acid",522810.png
2205,13124164,1-bromo-3-ethylsulfanylpropane,1|-|bromo|-|3|-|eth|yl|sulfan|yl|prop|ane,13124164.png
4646,21915695,3-(2-oxothian-3-yl)propanoic acid,3|-|(|2|-|oxothian|-|3|-|yl|)|prop|an|oic acid,21915695.png
4460,20385504,2-(3-chloro-4-fluorophenyl)-2-sulfanylacetic acid,2|-|(|3|-|chloro|-|4|-|fluoro|phen|yl|)|-|2|-|sulfan|yl|acet|ic acid,20385504.png
3712,10888897,3-(2-chloro-4-methylphenyl)propanoic acid,3|-|(|2|-|chloro|-|4|-|meth|yl|phen|yl|)|prop|an|oic acid,10888897.png
967,145081989,(4S)-4-(fluoromethyl)-4-methylhex-1-ene,(|4|S)|-|4|-|(|fluoro|meth|yl|)|-|4|-|meth|yl|hex|-|1|-|ene,145081989.png
65,110,"2,2-dibromobutane","2|,|2|-|di|bromo|but|ane",110.png
2626,525502,1-ethylsulfanyl-3-methylbutane,1|-|eth|yl|sulfan|yl|-|3|-|meth|yl|but|ane,525502.png
6430,94425307,"(3R)-3-(3,4-difluorophenyl)-3-hydroxypropanoic acid","(|3|R)|-|3|-|(|3|,|4|-|di|fluoro|phen|yl|)|-|3|-|hydroxy|prop|an|oic acid",94425307.png
6619,118362042,"2-hydroxy-6-(4-hydroxyphenyl)-2,4-dimethylhexan-3-one","2|-|hydroxy|-|6|-|(|4|-|hydroxy|phen|yl|)|-|2|,|4|-|di|meth|yl|hex|an|-|3|-|one",118362042.png
6846,123454281,4-ethyl-2-[(4-hydroxyphenyl)methyl]heptanoic acid,4|-|eth|yl|-|2|-|[|(|4|-|hydroxy|phen|yl|)|meth|yl|]|hept|an|oic acid,123454281.png
6745,122235595,(Z)-2-fluoro-3-(3-hydroxyphenyl)prop-2-enoic acid,(|Z|)|-|2|-|fluoro|-|3|-|(|3|-|hydroxy|phen|yl|)|prop|-|2|-|en|oic acid,122235595.png
4839,24264832,(2E)-2-[(2-chlorophenyl)methylidene]butanoic acid,(|2|E|)|-|2|-|[|(|2|-|chloro|phen|yl|)|meth|yl|idene|]|but|an|oic acid,24264832.png
3189,440639,(2R)-2-hydroxy-2-(4-hydroxyphenyl)acetic acid,(|2|R|)|-|2|-|hydroxy|-|2|-|(|4|-|hydroxy|phen|yl|)|acet|ic acid,440639.png
7593,141124917,2-(4-cyclopropylsulfanylphenoxy)acetic acid,2|-|(|4|-|cyclo|prop|yl|sulfan|yl|phen|oxy|)|acet|ic acid,141124917.png
1515,90870255,1-bromo-3-iodobutane,1|-|bromo|-|3|-|iodo|but|ane,90870255.png
6022,70349496,"2-oxo-2-(6-oxocyclohexa-1,3-dien-1-yl)oxyacetic acid","2|-|oxo|-|2|-|(|6|-|oxo|cyclo|hex|a|-|1|,|3|-|di|en|-|1|-|yl|)|oxy|acet|ic acid",70349496.png
5673,66995728,(2R)-2-methoxy-2-(4-methylphenyl)sulfonylpropanoic acid,(|2|R|)|-|2|-|meth|oxy|-|2|-|(|4|-|meth|yl|phen|yl|)|sulfon|yl|prop|an|oic acid,66995728.png
6633,118433981,(3R)-3-amino-3-(4-hydroxyphenyl)-2-methoxypropanoic acid,(|3|R)|-|3|-|amino|-|3|-|(|4|-|hydroxy|phen|yl|)|-|2|-|meth|oxy|prop|an|oic acid,118433981.png
4320,19622629,3-(1-methylpyrazol-3-yl)propanoic acid,3|-|(|1|-|meth|yl|pyraz|ol|-|3|-|yl|)|prop|an|oic acid,19622629.png
4517,20975943,2-chloro-3-(4-chlorophenyl)-2-methylpropanoic acid,2|-|chloro|-|3|-|(|4|-|chloro|phen|yl|)|-|2|-|meth|yl|prop|an|oic acid,20975943.png
1653,58615766,hex-5-enylphosphane,hex|-|5|-|en|yl|pho|s|phane,58615766.png
6494,107655011,2-(2-fluoro-3-methylphenoxy)acetic acid,2|-|(|2|-|fluoro|-|3|-|meth|yl|phen|oxy|)|acet|ic acid,107655011.png
6742,121599266,"2-oxo-3-(1,3-thiazol-4-yl)propanoic acid","2|-|oxo|-|3|-|(|1|,|3|-|th|i|azol|-|4|-|yl|)|prop|an|oic acid",121599266.png
5459,57957730,3-(4-methyl-2-oxopiperidin-1-yl)-2-oxopropanoic acid,3|-|(|4|-|meth|yl|-|2|-|oxo|piperidin|-|1|-|yl|)|-|2|-|oxo|prop|an|oic acid,57957730.png
4037,14989642,3-(5-aminopyridin-2-yl)propanoic acid,3|-|(|5|-|amino|pyridin|-|2|-|yl|)|prop|an|oic acid,14989642.png
1692,57372364,"6-bromohexa-1,4-diene","6|-|bromo|hex|a|-|1|,|4|-|di|ene",57372364.png
5348,56977148,3-(3H-pyridin-1-ium-5-yl)propanoic acid,3|-|(|3|H|-|pyridin|-|1|-|ium|-|5|-|yl|)|prop|an|oic acid,56977148.png
5781,67933419,2-(4-hydroxyphenyl)-3-methoxyprop-2-enoic acid,2|-|(|4|-|hydroxy|phen|yl|)|-|3|-|meth|oxy|prop|-|2|-|en|oic acid,67933419.png
8148,151743049,3-(3-fluoro-4-hydroxyphenyl)propanoate,3|-|(|3|-|fluoro|-|4|-|hydroxy|phen|yl|)|prop|an|oate,151743049.png
7259,139350226,"(E)-3-(2,6-dichloropyridin-4-yl)prop-2-enoic acid","(|E|)|-|3|-|(|2|,|6|-|di|chloro|pyridin|-|4|-|yl|)|prop|-|2|-|en|oic acid",139350226.png
439,0,2-ethoxy-3-ethylpentane,2|-|eth|oxy|-|3|-|eth|yl|pent|ane,0.png
7753,141892310,2-ethoxy-2-(3-methylanilino)acetic acid,2|-|eth|oxy|-|2|-|(|3|-|meth|yl|anilino|)|acet|ic acid,141892310.png
5819,68353584,"3-(4,5-dimethylthiophen-3-yl)propanoic acid","3|-|(|4|,|5|-|di|meth|ylthi|ophen|-|3|-|yl|)|prop|an|oic acid",68353584.png
4488,20532745,2-(3-fluoro-4-hydroxyphenyl)-2-hydroxyacetic acid,2|-|(|3|-|fluoro|-|4|-|hydroxy|phen|yl|)|-|2|-|hydroxy|acet|ic acid,20532745.png
6164,82076265,"2-chloro-2-(2,4-dimethylphenyl)acetic acid","2|-|chloro|-|2|-|(|2|,|4|-|di|meth|yl|phen|yl|)|acet|ic acid",82076265.png
6611,118307143,2-[(4-fluoro-3-methylphenyl)methyl-prop-2-enylamino]-2-oxoacetic acid,2|-|[|(|4|-|fluoro|-|3|-|meth|yl|phen|yl|)|meth|yl|-|prop|-|2|-|en|yl|amino|]|-|2|-|oxo|acet|ic acid,118307143.png
8036,144944973,"(2S)-2,3,3,3-tetrafluoro-2-[fluoro-(3,4,5,5-tetrafluorocyclohexa-1,3-dien-1-yl)amino]propanoic acid","(|2|S)|-|2|,|3|,|3|,|3|-|tetra|fluoro|-|2|-|[|fluoro|-|(|3|,|4|,|5|,|5|-|tetra|fluoro|cyclo|hex|a|-|1|,|3|-|di|en|-|1|-|yl|)|amino|]|prop|an|oic acid",144944973.png
2685,521709,"3,3,4-trimethylpent-1-ene","3|,|3|,|4|-|tri|meth|yl|pent|-|1|-|ene",521709.png
2785,137572,"hepta-1,3-diene","hept|a|-|1|,|3|-|di|ene",137572.png
2763,141086,3-hydroperoxypentane,3|-|hydro|peroxy|pent|ane,141086.png
2837,76049,hex-3-en-1-yne,hex|-|3|-|en|-|1|-|yne,76049.png
6665,118603742,(E)-3-(5-hydroxypyridin-2-yl)-2-methylprop-2-enoic acid,(|E|)|-|3|-|(|5|-|hydroxy|pyridin|-|2|-|yl|)|-|2|-|meth|yl|prop|-|2|-|en|oic acid,118603742.png
5618,66598828,"1-(4-hydroxyphenyl)-4-methylhexane-2,3-dione","1|-|(|4|-|hydroxy|phen|yl|)|-|4|-|meth|yl|hex|ane|-|2|,|3|-|di|one",66598828.png
4040,15023965,2-oxo-3-phenylpentanoic acid,2|-|oxo|-|3|-|phen|yl|pent|an|oic acid,15023965.png
3796,12084288,"(E)-3-(3-chloro-2,5-difluorophenyl)prop-2-enoic acid","(|E|)|-|3|-|(|3|-|chloro|-|2|,|5|-|di|fluoro|phen|yl|)|prop|-|2|-|en|oic acid",12084288.png
5299,54543085,"3-(3-oxatricyclo[5.1.0.02,4]octa-1,4,6-trien-5-yl)oxirene-2-carboxylic acid","3|-|(|3|-|oxatricyclo|[|5.1|.0.|02|,|4|]|oct|a|-|1|,|4|,|6|-|tri|en|-|5|-|yl|)|oxirene|-|2|-|carboxylic acid",54543085.png
4004,14342371,3-(2-oxocycloheptyl)propanoic acid,3|-|(|2|-|oxo|cyclo|hept|yl|)|prop|an|oic acid,14342371.png
3228,605987,5-methyl-1-benzothiophene-2-carboxylic acid,5|-|meth|yl|-|1|-|benzo|thio|phene|-|2|-|carboxylic acid,605987.png
6483,104875732,(2S)-2-[(4-chlorophenyl)methoxy]propanoic acid,(|2|S)|-|2|-|[|(|4|-|chloro|phen|yl|)|meth|oxy|]|prop|an|oic acid,104875732.png
6718,121232916,"(2R)-2-(15N)azanyl-3-(4-hydroxy(1,2,3,4,5,6-13C6)cyclohexa-1,3,5-trien-1-yl)(1,2,3-13C3)propanoic acid","(|2|R|)|-|2|-|(|15N|)|az|anyl|-|3|-|(|4|-|hydroxy|(|1|,|2|,|3|,|4|,|5|,|6|-|1|3C6|)|cyclo|hex|a|-|1|,|3|,|5|-|tri|en|-|1|-|yl|)|(|1|,|2|,|3|-|13|C3|)|prop|an|oic acid",121232916.png
1915,22489340,2-ethylbut-1-ene-1-thiol,2|-|eth|yl|but|-|1|-|ene|-|1|-|thiol,22489340.png
2748,142809,6-methylhept-2-yne,6|-|meth|yl|hept|-|2|-|yne,142809.png
1986,20975457,1-hydroxysulfanylpentane,1|-|hydroxy|sulfan|yl|pent|ane,20975457.png
6779,122615181,"(1S,3S)-2,2-dichloro-3-(3,4-dichlorophenyl)cyclopropane-1-carboxylic acid","(|1|S|,|3S)|-|2|,|2|-|di|chloro|-|3|-|(|3|,|4|-|di|chloro|phen|yl|)|cyclo|prop|ane|-|1|-|carboxylic acid",122615181.png
3379,2777098,"3-(2,4,5-trifluorophenyl)prop-2-enoic acid","3|-|(|2|,|4|,|5|-|tri|fluoro|phen|yl|)|prop|-|2|-|en|oic acid",2777098.png
1170,138725219,"2-fluoro-2,5-dimethylheptane","2|-|fluoro|-|2|,|5|-|di|meth|yl|hept|ane",138725219.png
5440,57659614,3-(2-fluoro-3-methylphenyl)propanoic acid,3|-|(|2|-|fluoro|-|3|-|meth|yl|phen|yl|)|prop|an|oic acid,57659614.png
3238,641303,"1,3-bis(4-hydroxyphenyl)propan-2-one","1|,|3|-|bis|(|4|-|hydroxy|phen|yl|)|prop|an|-|2|-|one",641303.png
5499,58841969,2-[(4-hydroxyphenyl)methyl]-4-methyl-3-oxopentanoic acid,2|-|[|(|4|-|hydroxy|phen|yl|)|meth|yl|]|-|4|-|meth|yl|-|3|-|oxo|pent|an|oic acid,58841969.png
1623,59547460,1-deuterioheptane,1|-|deuterio|hept|ane,59547460.png
4688,22355283,(2-chloro-4-fluorophenyl)methyl hydrogen carbonate,(|2|-|chloro|-|4|-|fluoro|phen|yl|)|meth|yl| |hydrogen| |carbonate,22355283.png
2703,519219,1-ethylsulfanyl-2-methylpropane,1|-|eth|yl|sulfan|yl|-|2|-|meth|yl|prop|ane,519219.png
6307,88045911,(2R)-2-ethoxy-3-(4-methoxyphenyl)propanoic acid,(|2|R|)|-|2|-|eth|oxy|-|3|-|(|4|-|meth|oxy|phen|yl|)|prop|an|oic acid,88045911.png
5732,67422697,"3-(2,6-dimethylcyclohexyl)prop-2-enoic acid","3|-|(|2|,|6|-|di|meth|yl|cyclo|hex|yl|)|prop|-|2|-|en|oic acid",67422697.png
2736,145504,2-ethylsulfanyl-3-methylbut-1-ene,2|-|eth|yl|sulfan|yl|-|3|-|meth|yl|but|-|1|-|ene,145504.png
4817,23444925,3-[4-(2-bromoethyl)phenyl]propanoic acid,3|-|[|4|-|(|2|-|bromo|eth|yl|)|phen|yl|]|prop|an|oic acid,23444925.png
6048,70507595,2-(4-hydroxyphenyl)pent-4-enoic acid,2|-|(|4|-|hydroxy|phen|yl|)|pent|-|4|-|en|oic acid,70507595.png
437,254,3-methyl-4-[(2-methylpropan-2-yl)oxy]hexane,3|-|meth|yl|-|4|-|[|(|2|-|meth|yl|prop|an|-|2|-|yl|)|oxy|]|hex|ane,254.png
397,61,"3,3-dimethylbutan-2-ol","3|,|3|-|di|meth|yl|but|an|-|2|-|ol",61.png
4396,20074711,2-(3-chloro-4-hydroxyphenyl)sulfanylacetic acid,2|-|(|3|-|chloro|-|4|-|hydroxy|phen|yl|)|sulfan|yl|acet|ic acid,20074711.png
8184,153928255,[4-(2-oxopropyl)phenyl] ethaneperoxoate,[|4|-|(|2|-|oxo|prop|yl|)|phen|yl|]| |eth|ane|perox|oate,153928255.png
5480,58432067,2-methoxy-2-(6-methoxypyridin-3-yl)acetic acid,2|-|meth|oxy|-|2|-|(|6|-|meth|oxy|pyridin|-|3|-|yl|)|acet|ic acid,58432067.png
6890,123696334,2-(4-deuteriooxyanilino)acetic acid,2|-|(|4|-|deuterio|oxy|anilino|)|acet|ic acid,123696334.png
6374,91337938,2-(4-methylbenzoyl)oxyacetic acid,2|-|(|4|-|meth|yl|benz|oyl|)|oxy|acet|ic acid,91337938.png
7814,142372184,"1-cyclohexa-1,5-dien-1-ylcyclopropane-1-carboxylic acid","1|-|cyclo|hex|a|-|1|,|5|-|di|en|-|1|-|yl|cyclo|prop|ane|-|1|-|carboxylic acid",142372184.png
7963,143754544,"(Z)-2-(methylideneamino)-3-(2H-1,3-thiazol-3-yl)but-2-enoic acid","(|Z|)|-|2|-|(|meth|yl|idene|amino|)|-|3|-|(|2|H|-|1|,|3|-|th|iazol|-|3|-|yl|)|but|-|2|-|en|oic acid",143754544.png
2487,5462764,(E)-1-ethylsulfanylbut-2-ene,(|E|)|-|1|-|eth|yl|sulfan|yl|but|-|2|-|ene,5462764.png
2625,525503,2-(prop-2-enyldisulfanyl)propane,2|-|(|prop|-|2|-|en|yl|di|sulfan|yl|)|prop|ane,525503.png
214,79,"deca-1,9-diene","dec|a|-|1|,|9|-|di|ene",79.png
5730,67406238,(E)-3-(5-fluoro-4-hydroxy-2-methylphenyl)prop-2-enoic acid,(|E|)|-|3|-|(|5|-|fluoro|-|4|-|hydroxy|-|2|-|meth|yl|phen|yl|)|prop|-|2|-|en|oic acid,67406238.png
4181,17882339,2-cyclohexylperoxyacetic acid,2|-|cyclo|hex|yl|peroxy|acet|ic acid,17882339.png
2864,33629,hex-2-yne,hex|-|2|-|yne,33629.png
3869,12705101,"2-(2,4-dimethylphenyl)-2-sulfanylacetic acid","2|-|(|2|,|4|-|di|meth|yl|phen|yl|)|-|2|-|sulfan|yl|acet|ic acid",12705101.png
5066,53425722,3-(cyclopenten-1-yl)prop-2-enoic acid,3|-|(|cyclo|pent|en|-|1|-|yl|)|prop|-|2|-|en|oic acid,53425722.png
7014,134413329,"(3R)-2,2-dichloro-3-(3,4,5-trifluorophenyl)cyclopropane-1-carboxylic acid","(|3|R)|-|2|,|2|-|di|chloro|-|3|-|(|3|,|4|,|5|-|tri|fluoro|phen|yl|)|cyclo|prop|ane|-|1|-|carboxylic acid",134413329.png
251,225,"hepta-1,6-diyne","hept|a|-|1|,|6|-|di|yne",225.png
7999,144335681,2-amino-3-(2-fluoro-4-hydroxy-5-nitrosophenyl)propanoic acid,2|-|amino|-|3|-|(|2|-|fluoro|-|4|-|hydroxy|-|5|-|nitrosophen|yl|)|prop|an|oic acid,144335681.png
6995,134320292,2-[4-(2-chloroethyl)phenyl]-2-methoxypropanoic acid,2|-|[|4|-|(|2|-|chloro|eth|yl|)|phen|yl|]|-|2|-|meth|oxy|prop|an|oic acid,134320292.png
5260,54403067,2-[(S)-(4-methylphenyl)sulfinyl]acetic acid,2|-|[|(|S)|-|(|4|-|meth|yl|phen|yl|)|sulfinyl|]|acet|ic acid,54403067.png
