,cid,iupacname,label
3068,138042,3-(3-methylphenyl)propanoic acid,3|-|(|3|-|meth|yl|phen|yl|)|prop|an|oic acid
3069,140904,methyl 4-(4-hydroxyphenyl)butanoate,meth|yl| |4|-|(|4|-|hydroxy|phen|yl|)|but|an|oate
3070,141181,"3-(3,4-dichlorophenyl)propanoic acid","3|-|(|3|,|4|-|di|chloro|phen|yl|)|prop|an|oic acid"
3071,151819,"3-(4-hydroxy-3,5-diiodophenyl)propanoic acid","3|-|(|4|-|hydroxy|-|3|,|5|-|di|iodo|phen|yl|)|prop|an|oic acid"
3072,152187,3-(2-methylphenyl)oxirene-2-carboxylate,3|-|(|2|-|meth|yl|phen|yl|)|oxirene|-|2|-|carboxylate
3073,152193,(2S)-2-amino-3-(2-fluoro-4-hydroxyphenyl)-2-methylpropanoic acid,(|2|S)|-|2|-|amino|-|3|-|(|2|-|fluoro|-|4|-|hydroxy|phen|yl|)|-|2|-|meth|yl|prop|an|oic acid
3074,161525,"3-(3,5-dihydroxyphenyl)propanoic acid","3|-|(|3|,|5|-|di|hydroxy|phen|yl|)|prop|an|oic acid"
3075,165198,"3-(3,4-dihydroxyphenyl)-2-oxopropanoic acid","3|-|(|3|,|4|-|di|hydroxy|phen|yl|)|-|2|-|oxo|prop|an|oic acid"
3076,170289,"2,2-bis(4-hydroxyphenyl)acetic acid","2|,|2|-|bis|(|4|-|hydroxy|phen|yl|)|acet|ic acid"
3077,174052,(2S)-2-(hydroxyamino)-3-(4-hydroxyphenyl)propanoic acid,(|2|S)|-|2|-|(|hydroxy|amino|)|-|3|-|(|4|-|hydroxy|phen|yl|)|prop|an|oic acid
3078,176504,"3-(3,5-dichlorophenyl)prop-2-enoic acid","3|-|(|3|,|5|-|di|chloro|phen|yl|)|prop|-|2|-|en|oic acid"
3079,177103,"2-(2,4-dichloro-6-methylphenoxy)propanoic acid","2|-|(|2|,|4|-|di|chloro|-|6|-|meth|yl|phen|oxy|)|prop|an|oic acid"
3080,177164,3-(3-chlorophenyl)propanoic acid,3|-|(|3|-|chloro|phen|yl|)|prop|an|oic acid
3081,179536,"(2S)-3-(3,4-dihydroxyphenyl)-2-hydroxypropanoic acid","(|2|S)|-|3|-|(|3|,|4|-|di|hydroxy|phen|yl|)|-|2|-|hydroxy|prop|an|oic acid"
3082,179741,(2R)-2-(4-hydroxyphenoxy)propanoic acid,(|2|R|)|-|2|-|(|4|-|hydroxy|phen|oxy|)|prop|an|oic acid
3083,181663,"3-(3,4,5-trihydroxyphenyl)propanoic acid","3|-|(|3|,|4|,|5|-|tri|hydroxy|phen|yl|)|prop|an|oic acid"
3084,185871,3-(4-hydroxyphenyl)pent-2-enedioic acid,3|-|(|4|-|hydroxy|phen|yl|)|pent|-|2|-|ene|di|oic acid
3085,191811,(2S)-3-(4-aminophenyl)-2-hydroxypropanoic acid,(|2|S)|-|3|-|(|4|-|amino|phen|yl|)|-|2|-|hydroxy|prop|an|oic acid
3086,192095,3-hydroxy-3-(4-hydroxyphenyl)propanoic acid,3|-|hydroxy|-|3|-|(|4|-|hydroxy|phen|yl|)|prop|an|oic acid
3087,192726,"3-(4-hydroxy-3,5-diiodophenyl)-2-oxopropanoic acid","3|-|(|4|-|hydroxy|-|3|,|5|-|di|iodo|phen|yl|)|-|2|-|oxo|prop|an|oic acid"
3088,192934,3-(4-aminophenyl)-2-oxopropanoic acid,3|-|(|4|-|amino|phen|yl|)|-|2|-|oxo|prop|an|oic acid
3089,194261,2-(4-hydroxyphenoxy)-2-methylpropanoic acid,2|-|(|4|-|hydroxy|phen|oxy|)|-|2|-|meth|yl|prop|an|oic acid
3090,211136,2-(3-chloro-6-methylpyridazin-4-yl)oxyacetic acid,2|-|(|3|-|chloro|-|6|-|meth|yl|pyridazin|-|4|-|yl|)|oxy|acet|ic acid
3091,219196,3-(4-hydroxyphenyl)-2-methylprop-2-enoic acid,3|-|(|4|-|hydroxy|phen|yl|)|-|2|-|meth|yl|prop|-|2|-|en|oic acid
3092,220154,3-(4-chlorophenyl)-2-cyanoprop-2-enoic acid,3|-|(|4|-|chloro|phen|yl|)|-|2|-|cyano|prop|-|2|-|en|oic acid
3093,222228,2-(4-chloro-2-methylphenyl)-2-sulfanylacetic acid,2|-|(|4|-|chloro|-|2|-|meth|yl|phen|yl|)|-|2|-|sulfan|yl|acet|ic acid
3094,223064,"2-(2-chloro-4,6-difluorophenoxy)acetic acid","2|-|(|2|-|chloro|-|4|,|6|-|di|fluoro|phen|oxy|)|acet|ic acid"
3095,223067,"2-(2,6-dichloro-4-fluorophenoxy)acetic acid","2|-|(|2|,|6|-|di|chloro|-|4|-|fluoro|phen|oxy|)|acet|ic acid"
3096,223072,"2-(2,4-difluorophenoxy)acetic acid","2|-|(|2|,|4|-|di|fluoro|phen|oxy|)|acet|ic acid"
3097,223073,2-(2-fluorophenoxy)acetic acid,2|-|(|2|-|fluoro|phen|oxy|)|acet|ic acid
3098,223588,3-phenyl-2-sulfanylidenepropanoic acid,3|-|phen|yl|-|2|-|sulfan|yl|idene|prop|an|oic acid
3099,230683,3-(4-hydroxyphenyl)butanoic acid,3|-|(|4|-|hydroxy|phen|yl|)|but|an|oic acid
3100,230870,"2-oxo-3-(3,4,5-trimethoxyphenyl)propanoic acid","2|-|oxo|-|3|-|(|3|,|4|,|5|-|tri|meth|oxy|phen|yl|)|prop|an|oic acid"
3101,231596,3-chloro-3-phenylprop-2-enoic acid,3|-|chloro|-|3|-|phen|yl|prop|-|2|-|en|oic acid
3102,231892,3-(4-nitrophenyl)-2-oxopropanoic acid,3|-|(|4|-|nitro|phen|yl|)|-|2|-|oxo|prop|an|oic acid
3103,232536,"3-(2,4,6-trimethylphenyl)propanoic acid","3|-|(|2|,|4|,|6|-|tri|meth|yl|phen|yl|)|prop|an|oic acid"
3104,232608,4-(2-nitroethenyl)phenol,4|-|(|2|-|nitro|eth|en|yl|)|phen|ol
3105,232911,3-(4-acetamidophenyl)propanoic acid,3|-|(|4|-|acet|a|midophen|yl|)|prop|an|oic acid
3106,233238,3-(4-iodophenyl)propanoic acid,3|-|(|4|-|iodo|phen|yl|)|prop|an|oic acid
3107,233270,2-[(4-hydroxyphenyl)methyl]butanoic acid,2|-|[|(|4|-|hydroxy|phen|yl|)|meth|yl|]|but|an|oic acid
3108,233599,2-(benzenesulfinyl)acetic acid,2|-|(|benze|ne|sulfinyl|)|acet|ic acid
3109,234871,3-(4-hydroxyphenyl)-2-phenylprop-2-enoic acid,3|-|(|4|-|hydroxy|phen|yl|)|-|2|-|phen|yl|prop|-|2|-|en|oic acid
3110,235114,3-(4-chlorophenyl)-2-methylprop-2-enoic acid,3|-|(|4|-|chloro|phen|yl|)|-|2|-|meth|yl|prop|-|2|-|en|oic acid
3111,235683,3-(4-methoxyphenyl)-2-sulfanylidenepropanoic acid,3|-|(|4|-|meth|oxy|phen|yl|)|-|2|-|sulfan|yl|idene|prop|an|oic acid
3112,236646,(4-aminophenyl)sulfonylformic acid,(|4|-|amino|phen|yl|)|sulfon|yl|form|i|c acid
3113,237130,4-(4-hydroxyphenyl)-4-oxobutanoic acid,4|-|(|4|-|hydroxy|phen|yl|)|-|4|-|oxo|but|an|oic acid
3114,237412,2-(4-chlorophenyl)cyclopropane-1-carboxylic acid,2|-|(|4|-|chloro|phen|yl|)|cyclo|prop|ane|-|1|-|carboxylic acid
3115,237913,3-(4-acetyloxyphenyl)propanoic acid,3|-|(|4|-|acet|yl|oxy|phen|yl|)|prop|an|oic acid
3116,239833,2-(dimethylamino)-3-(4-hydroxyphenyl)propanoic acid,2|-|(|di|meth|yl|amino|)|-|3|-|(|4|-|hydroxy|phen|yl|)|prop|an|oic acid
3117,240245,3-[4-(2-chloroethylamino)phenyl]propanoic acid,3|-|[|4|-|(|2|-|chloro|eth|yl|amino|)|phen|yl|]|prop|an|oic acid
3118,242643,2-(benzylamino)-2-oxoacetic acid,2|-|(|benz|yl|amino|)|-|2|-|oxo|acet|ic acid
3119,244200,"2,3-dichloro-3-(2,4-dichlorophenyl)propanoic acid","2|,|3|-|di|chloro|-|3|-|(|2|,|4|-|di|chloro|phen|yl|)|prop|an|oic acid"
3120,246936,2-(4-hydroxyphenyl)-3-phenylprop-2-enoic acid,2|-|(|4|-|hydroxy|phen|yl|)|-|3|-|phen|yl|prop|-|2|-|en|oic acid
3121,247362,6-(4-hydroxyphenyl)hexanoic acid,6|-|(|4|-|hydroxy|phen|yl|)|hex|an|oic acid
3122,248358,"2-(2,6-dichloro-4-methylphenoxy)acetic acid","2|-|(|2|,|6|-|di|chloro|-|4|-|meth|yl|phen|oxy|)|acet|ic acid"
3123,253745,3-(3-hydroxyphenyl)-2-sulfanylidenepropanoic acid,3|-|(|3|-|hydroxy|phen|yl|)|-|2|-|sulfan|yl|idene|prop|an|oic acid
3124,257240,"3-cyano-3-(2,5-dimethylphenyl)-2-oxopropanoic acid","3|-|cyano|-|3|-|(|2|,|5|-|di|meth|yl|phen|yl|)|-|2|-|oxo|prop|an|oic acid"
3125,259740,4-(4-chlorophenyl)butanoic acid,4|-|(|4|-|chloro|phen|yl|)|but|an|oic acid
3126,262902,"3-(2,3,4,5,6-pentafluorophenyl)propanoic acid","3|-|(|2|,|3|,|4|,|5|,|6|-|penta|fluoro|phen|yl|)|prop|an|oic acid"
3127,263143,3-bromo-3-phenylprop-2-enoic acid,3|-|bromo|-|3|-|phen|yl|prop|-|2|-|en|oic acid
3128,263225,"3,3-dichloro-2-(2,4,5-trimethylphenyl)prop-2-enoic acid","3|,|3|-|di|chloro|-|2|-|(|2|,|4|,|5|-|tri|meth|yl|phen|yl|)|prop|-|2|-|en|oic acid"
3129,266778,3-(4-nitrosophenyl)prop-2-enoic acid,3|-|(|4|-|nitrosophen|yl|)|prop|-|2|-|en|oic acid
3130,274996,2-(4-chloro-N-nitrosoanilino)acetic acid,2|-|(|4|-|chloro|-|N|-|nitrosoanilino|)|acet|ic acid
3131,275000,2-(4-methyl-N-nitrosoanilino)acetic acid,2|-|(|4|-|meth|yl|-|N|-|nitrosoanilino|)|acet|ic acid
3132,275656,"3-(2-oxo-1,3-thiazolidin-3-yl)propanoic acid","3|-|(|2|-|oxo|-|1|,|3|-|th|iazolidin|-|3|-|yl|)|prop|an|oic acid"
3133,275664,"3-(2-sulfanylidene-1,3-thiazinan-3-yl)propanoic acid","3|-|(|2|-|sulfan|yl|idene|-|1|,|3|-|thiazin|an|-|3|-|yl|)|prop|an|oic acid"
3134,275681,2-(4-chlorophenyl)sulfinylacetic acid,2|-|(|4|-|chloro|phen|yl|)|sulfinyl|acet|ic acid
3135,277285,2-(4-hydroxyphenyl)sulfanylacetic acid,2|-|(|4|-|hydroxy|phen|yl|)|sulfan|yl|acet|ic acid
3136,277672,3-(4-fluorophenyl)-3-oxopropanoic acid,3|-|(|4|-|fluoro|phen|yl|)|-|3|-|oxo|prop|an|oic acid
3137,277673,"3-(3,4-dichlorophenyl)-3-oxopropanoic acid","3|-|(|3|,|4|-|di|chloro|phen|yl|)|-|3|-|oxo|prop|an|oic acid"
3138,277674,3-(4-chlorophenyl)-3-oxopropanoic acid,3|-|(|4|-|chloro|phen|yl|)|-|3|-|oxo|prop|an|oic acid
3139,279983,4-(4-hydroxyphenyl)butanoic acid,4|-|(|4|-|hydroxy|phen|yl|)|but|an|oic acid
3140,283763,"4,5,8-trimethyl-1,2,3,4-tetrahydronaphthalene-2-carboxylic acid","4|,|5|,|8|-|tri|meth|yl|-|1|,|2|,|3|,|4|-|tetrahydron|aphthalen|e|-|2|-|carboxylic acid"
3141,284156,3-phenyl-2-sulfanylprop-2-enoic acid,3|-|phen|yl|-|2|-|sulfan|yl|prop|-|2|-|en|oic acid
3142,285112,3-(4-amino-2-methylphenyl)prop-2-enoic acid,3|-|(|4|-|amino|-|2|-|meth|yl|phen|yl|)|prop|-|2|-|en|oic acid
3143,287348,3-cyclohexylprop-2-enoic acid,3|-|cyclo|hex|yl|prop|-|2|-|en|oic acid
3144,287543,"3-(2-methyl-1,3,5-trithian-2-yl)propanoic acid","3|-|(|2|-|meth|yl|-|1|,|3|,|5|-|trithian|-|2|-|yl|)|prop|an|oic acid"
3145,288086,3-(2-oxopyridin-1-yl)propanoic acid,3|-|(|2|-|oxo|pyridin|-|1|-|yl|)|prop|an|oic acid
3146,288532,3-(6-methyl-4-oxopyran-2-yl)-2-oxopropanoic acid,3|-|(|6|-|meth|yl|-|4|-|oxo|pyran|-|2|-|yl|)|-|2|-|oxo|prop|an|oic acid
3147,288637,2-(4-chlorocyclohexyl)oxyacetic acid,2|-|(|4|-|chloro|cyclo|hex|yl|)|oxy|acet|ic acid
3148,290449,"3-(3-methyl-2,6-dioxopyrimidin-4-yl)-2-oxopropanoic acid","3|-|(|3|-|meth|yl|-|2|,|6|-|di|oxo|pyrimidin|-|4|-|yl|)|-|2|-|oxo|prop|an|oic acid"
3149,291570,3-(1-methoxy-6-oxopyridin-2-yl)-2-oxopropanoic acid,3|-|(|1|-|meth|oxy|-|6|-|oxo|pyridin|-|2|-|yl|)|-|2|-|oxo|prop|an|oic acid
3150,291985,3-(4-ethoxyphenyl)propanoic acid,3|-|(|4|-|eth|oxy|phen|yl|)|prop|an|oic acid
3151,295630,2-methoxy-3-(4-methoxyphenyl)prop-2-enoic acid,2|-|meth|oxy|-|3|-|(|4|-|meth|oxy|phen|yl|)|prop|-|2|-|en|oic acid
3152,298482,"4-(2,5-dimethylthiophen-3-yl)butanoic acid","4|-|(|2|,|5|-|di|meth|ylthi|ophen|-|3|-|yl|)|but|an|oic acid"
3153,299996,3-(4-methoxy-6-oxopyran-2-yl)-2-oxopropanoic acid,3|-|(|4|-|meth|oxy|-|6|-|oxo|pyran|-|2|-|yl|)|-|2|-|oxo|prop|an|oic acid
3154,301541,2-(4-bromophenyl)cyclopropane-1-carboxylic acid,2|-|(|4|-|bromo|phen|yl|)|cyclo|prop|ane|-|1|-|carboxylic acid
3155,302507,"2-(2,4-dimethylphenyl)-2-hydroxyacetic acid","2|-|(|2|,|4|-|di|meth|yl|phen|yl|)|-|2|-|hydroxy|acet|ic acid"
3156,302828,"2-(2,4-dimethylphenoxy)propanoic acid","2|-|(|2|,|4|-|di|meth|yl|phen|oxy|)|prop|an|oic acid"
3157,302883,"2-(4-chloro-2,5-difluorophenoxy)acetic acid","2|-|(|4|-|chloro|-|2|,|5|-|di|fluoro|phen|oxy|)|acet|ic acid"
3158,302912,2-(5-bromopyridin-2-yl)oxyacetic acid,2|-|(|5|-|bromo|pyridin|-|2|-|yl|)|oxy|acet|ic acid
3159,302914,2-(5-fluoropyridin-2-yl)oxyacetic acid,2|-|(|5|-|fluoro|pyridin|-|2|-|yl|)|oxy|acet|ic acid
3160,302921,2-(4-chloropyridin-2-yl)oxyacetic acid,2|-|(|4|-|chloro|pyridin|-|2|-|yl|)|oxy|acet|ic acid
3161,303044,"2-(4,5-dimethylthiophen-2-yl)sulfanylacetic acid","2|-|(|4|,|5|-|di|meth|ylthi|ophen|-|2|-|yl|)|sulfan|yl|acet|ic acid"
3162,303740,"2-(2,4,5-trichlorophenyl)sulfanylacetic acid","2|-|(|2|,|4|,|5|-|tri|chloro|phen|yl|)|sulfan|yl|acet|ic acid"
3163,314012,2-cyano-3-(4-methylphenyl)prop-2-enoic acid,2|-|cyano|-|3|-|(|4|-|meth|yl|phen|yl|)|prop|-|2|-|en|oic acid
3164,316638,3-(cyclohexen-1-yl)prop-2-enoic acid,3|-|(|cyclo|hex|en|-|1|-|yl|)|prop|-|2|-|en|oic acid
3165,344140,4-(4-hydroxyphenyl)-4-oxobut-2-enoic acid,4|-|(|4|-|hydroxy|phen|yl|)|-|4|-|oxo|but|-|2|-|en|oic acid
3166,344730,2-chloro-3-phenylpropanoic acid,2|-|chloro|-|3|-|phen|yl|prop|an|oic acid
3167,344895,2-methoxy-2-phenylpropanoic acid,2|-|meth|oxy|-|2|-|phen|yl|prop|an|oic acid
3168,347123,"2,3-dichloro-3-(4-chlorophenyl)propanoic acid","2|,|3|-|di|chloro|-|3|-|(|4|-|chloro|phen|yl|)|prop|an|oic acid"
3169,347970,"2-(2,4-dimethylphenyl)sulfanylacetic acid","2|-|(|2|,|4|-|di|meth|yl|phen|yl|)|sulfan|yl|acet|ic acid"
3170,349189,3-(4-hydroxycyclohexyl)propanoic acid,3|-|(|4|-|hydroxy|cyclo|hex|yl|)|prop|an|oic acid
3171,350262,"2-[(2-amino-1,3-thiazol-5-yl)sulfanyl]acetic acid","2|-|[|(|2|-|amino|-|1|,|3|-|th|iazol|-|5|-|yl|)|sulfan|yl|]|acet|ic acid"
3172,351733,"2-(2,4,6-trimethylphenoxy)propanoic acid","2|-|(|2|,|4|,|6|-|tri|meth|yl|phen|oxy|)|prop|an|oic acid"
3173,352006,2-[(4-chlorophenyl)methoxy]acetic acid,2|-|[|(|4|-|chloro|phen|yl|)|meth|oxy|]|acet|ic acid
3174,366803,4-(5-methylthiophen-2-yl)-2-oxobutanoic acid,4|-|(|5|-|meth|ylthi|ophen|-|2|-|yl|)|-|2|-|oxo|but|an|oic acid
3175,367936,2-cyano-3-(4-fluorophenyl)prop-2-enoic acid,2|-|cyano|-|3|-|(|4|-|fluoro|phen|yl|)|prop|-|2|-|en|oic acid
3176,367964,3-(4-fluorophenyl)-2-methylprop-2-enoic acid,3|-|(|4|-|fluoro|phen|yl|)|-|2|-|meth|yl|prop|-|2|-|en|oic acid
3177,394779,3-pyridin-1-ium-1-ylpropanoic acid,3|-|pyridin|-|1|-|ium|-|1|-|yl|prop|an|oic acid
3178,410307,3-methyl-3-phenyloxirane-2-carboxylic acid,3|-|meth|yl|-|3|-|phen|yl|oxirane|-|2|-|carboxylic acid
3179,410498,4-(2-carboxyethyl)benzenediazonium,4|-|(|2|-|carboxy|eth|yl|)|benz|ene|di|azonium
3180,415606,3-phenyloxirane-2-carboxylic acid,3|-|phen|yl|oxirane|-|2|-|carboxylic acid
3181,416964,2-(3-chlorophenyl)-2-methoxyacetic acid,2|-|(|3|-|chloro|phen|yl|)|-|2|-|meth|oxy|acet|ic acid
3182,439435,"3-(3,4-dihydroxyphenyl)-2-hydroxypropanoic acid","3|-|(|3|,|4|-|di|hydroxy|phen|yl|)|-|2|-|hydroxy|prop|an|oic acid"
3183,439940,(2S)-2-hydroxy-2-(4-hydroxyphenyl)acetic acid,(|2|S)|-|2|-|hydroxy|-|2|-|(|4|-|hydroxy|phen|yl|)|acet|ic acid
3184,440177,(2R)-2-hydroxy-3-(4-hydroxyphenyl)propanoic acid,(|2|R|)|-|2|-|hydroxy|-|3|-|(|4|-|hydroxy|phen|yl|)|prop|an|oic acid
3185,440184,3-(4-hydroxy-3-iodophenyl)-2-oxopropanoic acid,3|-|(|4|-|hydroxy|-|3|-|iodo|phen|yl|)|-|2|-|oxo|prop|an|oic acid
3186,440283,"3-(3,5-dibromo-4-hydroxyphenyl)-2-oxopropanoic acid","3|-|(|3|,|5|-|di|bromo|-|4|-|hydroxy|phen|yl|)|-|2|-|oxo|prop|an|oic acid"
3187,440297,"3-(3,5-dichloro-4-hydroxyphenyl)-2-oxopropanoic acid","3|-|(|3|,|5|-|di|chloro|-|4|-|hydroxy|phen|yl|)|-|2|-|oxo|prop|an|oic acid"
3188,440311,3-amino-3-(4-hydroxyphenyl)propanoic acid,3|-|amino|-|3|-|(|4|-|hydroxy|phen|yl|)|prop|an|oic acid
3189,440639,(2R)-2-hydroxy-2-(4-hydroxyphenyl)acetic acid,(|2|R|)|-|2|-|hydroxy|-|2|-|(|4|-|hydroxy|phen|yl|)|acet|ic acid
3190,440642,2-hydroxy-3-(4-hydroxyphenyl)prop-2-enoic acid,2|-|hydroxy|-|3|-|(|4|-|hydroxy|phen|yl|)|prop|-|2|-|en|oic acid
3191,441116,"3,3-dichloro-2-(4-chlorophenyl)prop-2-enoic acid","3|,|3|-|di|chloro|-|2|-|(|4|-|chloro|phen|yl|)|prop|-|2|-|en|oic acid"
3192,443850,3-[4-hydroxy-3-(3-methylbut-2-enyl)phenyl]-2-oxopropanoic acid,3|-|[|4|-|hydroxy|-|3|-|(|3|-|meth|yl|but|-|2|-|en|yl|)|phen|yl|]|-|2|-|oxo|prop|an|oic acid
3193,444306,(2S)-3-(4-iodophenyl)-2-sulfanylpropanoic acid,(|2|S)|-|3|-|(|4|-|iodo|phen|yl|)|-|2|-|sulfan|yl|prop|an|oic acid
3194,444783,(E)-2-hydroxy-3-(4-hydroxyphenyl)prop-2-enoic acid,(|E|)|-|2|-|hydroxy|-|3|-|(|4|-|hydroxy|phen|yl|)|prop|-|2|-|en|oic acid
3195,445939,(E)-2-fluoro-3-(4-hydroxyphenyl)prop-2-enoic acid,(|E|)|-|2|-|fluoro|-|3|-|(|4|-|hydroxy|phen|yl|)|prop|-|2|-|en|oic acid
3196,446611,"(E)-3-(2,4-dihydroxyphenyl)prop-2-enoic acid","(|E|)|-|3|-|(|2|,|4|-|di|hydroxy|phen|yl|)|prop|-|2|-|en|oic acid"
3197,447149,2-fluoro-3-(4-hydroxyphenyl)propanoic acid,2|-|fluoro|-|3|-|(|4|-|hydroxy|phen|yl|)|prop|an|oic acid
3198,450599,(2S)-2-amino-3-(2-(18F)fluoranyl-4-hydroxyphenyl)-2-methylpropanoic acid,(|2|S)|-|2|-|amino|-|3|-|(|2|-|(|1|8|F|)|fluoran|yl|-|4|-|hydroxy|phen|yl|)|-|2|-|meth|yl|prop|an|oic acid
3199,451459,[hydroxy(phenoxy)phosphoryl]formic acid,[hydroxy|(|phen|oxy|)|pho|s|phoryl|]|formi|c acid
3200,451460,[hydroxy-(4-methylphenoxy)phosphoryl]formic acid,[hydroxy|-|(|4|-|meth|yl|phen|oxy|)|pho|s|phoryl|]|formi|c acid
3201,512089,(4-methylphenoxy)carbonylphosphonic acid,(|4|-|meth|yl|phen|oxy|)|carbonyl|phos|phonic acid
3202,512090,(4-chlorophenoxy)carbonylphosphonic acid,(|4|-|chloro|phen|oxy|)|carbonyl|phos|phonic acid
3203,512091,"(3,4-dichlorophenoxy)carbonylphosphonic acid","(|3|,|4|-|di|chloro|phen|oxy|)|carbonyl|phos|phonic acid"
3204,514148,2-[hydroxy(phenyl)phosphoryl]acetic acid,2|-|[|hydroxy|(|phen|yl|)|pho|s|phoryl|]|acet|ic acid
3205,517784,"3-(2,6-difluorophenyl)prop-2-enoic acid","3|-|(|2|,|6|-|di|fluoro|phen|yl|)|prop|-|2|-|en|oic acid"
3206,517980,"3-(2,5-difluorophenyl)prop-2-enoic acid","3|-|(|2|,|5|-|di|fluoro|phen|yl|)|prop|-|2|-|en|oic acid"
3207,518900,methyl 2-(4-hydroxyphenyl)acetate,meth|yl| |2|-|(|4|-|hydroxy|phen|yl|)|acet|ate
3208,522435,"3-(2,3,4,5,6-pentafluorophenyl)prop-2-enoic acid","3|-|(|2|,|3|,|4|,|5|,|6|-|penta|fluoro|phen|yl|)|prop|-|2|-|en|oic acid"
3209,522810,"3-(3,5-difluorophenyl)prop-2-enoic acid","3|-|(|3|,|5|-|di|fluoro|phen|yl|)|prop|-|2|-|en|oic acid"
3210,542654,"2-(2,4,6-trichlorophenyl)sulfanylacetic acid","2|-|(|2|,|4|,|6|-|tri|chloro|phen|yl|)|sulfan|yl|acet|ic acid"
3211,543150,3-cyclohex-3-en-1-ylprop-2-enoic acid,3|-|cyclo|hex|-|3|-|en|-|1|-|yl|prop|-|2|-|en|oic acid
3212,561340,2-oxo-2-phenylmethoxyacetic acid,2|-|oxo|-|2|-|phen|yl|meth|oxy|acet|ic acid
3213,565016,3-cyclohex-3-en-1-ylpropanoic acid,3|-|cyclo|hex|-|3|-|en|-|1|-|yl|prop|an|oic acid
3214,572414,2-[(4-hydroxyphenyl)methyl]pent-4-enoic acid,2|-|[|(|4|-|hydroxy|phen|yl|)|meth|yl|]|pent|-|4|-|en|oic acid
3215,573193,3-(4-fluorophenyl)-2-oxopropanoic acid,3|-|(|4|-|fluoro|phen|yl|)|-|2|-|oxo|prop|an|oic acid
3216,577791,4-(3-hydroxyphenyl)butanoic acid,4|-|(|3|-|hydroxy|phen|yl|)|but|an|oic acid
3217,578473,3-(4-methoxyphenyl)-2-oxopropanoic acid,3|-|(|4|-|meth|oxy|phen|yl|)|-|2|-|oxo|prop|an|oic acid
3218,579784,3-(4-sulfanylphenyl)propanoic acid,3|-|(|4|-|sulfan|yl|phen|yl|)|prop|an|oic acid
3219,580535,3-(4-chlorophenyl)-2-oxopropanoic acid,3|-|(|4|-|chloro|phen|yl|)|-|2|-|oxo|prop|an|oic acid
3220,581815,"3-(5-amino-1,3,4-thiadiazol-2-yl)propanoic acid","3|-|(|5|-|amino|-|1|,|3|,|4|-|th|i|adiazol|-|2|-|yl|)|prop|an|oic acid"
3221,589934,"3-(3,4-dimethylphenyl)-3-methylbutanoic acid","3|-|(|3|,|4|-|di|meth|yl|phen|yl|)|-|3|-|meth|yl|but|an|oic acid"
3222,592073,3-(4-hydroxy-2-nitrophenyl)propanoic acid,3|-|(|4|-|hydroxy|-|2|-|nitrophen|yl|)|prop|an|oic acid
3223,593297,2-naphthalen-1-yl-2-oxoacetic acid,2|-|naphthal|en-|1|-|yl|-|2|-|oxo|acet|ic acid
3224,598758,3-(4-bromophenyl)-2-oxopropanoic acid,3|-|(|4|-|bromo|phen|yl|)|-|2|-|oxo|prop|an|oic acid
3225,602302,"3-(2,6,6-trimethylcyclohexen-1-yl)propanoic acid","3|-|(|2|,|6|,|6|-|tri|meth|yl|cyclo|hex|en|-|1|-|yl|)|prop|an|oic acid"
3226,602776,2-chloro-3-phenylprop-2-enoic acid,2|-|chloro|-|3|-|phen|yl|prop|-|2|-|en|oic acid
3227,603502,"3-(2,4-difluorophenyl)prop-2-enoic acid","3|-|(|2|,|4|-|di|fluoro|phen|yl|)|prop|-|2|-|en|oic acid"
3228,605987,5-methyl-1-benzothiophene-2-carboxylic acid,5|-|meth|yl|-|1|-|benzo|thio|phene|-|2|-|carboxylic acid
3229,609831,"3,5-dimethyl-1-benzothiophene-2-carboxylic acid","3|,|5|-|di|meth|yl|-|1|-|benzo|thio|phene|-|2|-|carboxylic acid"
3230,622179,"3-(3,5-dibromo-4-hydroxyphenyl)propanoic acid","3|-|(|3|,|5|-|di|bromo|-|4|-|hydroxy|phen|yl|)|prop|an|oic acid"
3231,623651,"2,3-difluoro-3-(2,3,4,5,6-pentafluorophenyl)prop-2-enoic acid","2|,|3|-|di|fluoro|-|3|-|(|2|,|3|,|4|,|5|,|6|-|penta|fluoro|phen|yl|)|prop|-|2|-|en|oic acid"
3232,636708,(Z)-2-hydroxy-3-(4-hydroxyphenyl)prop-2-enoic acid,(|Z|)|-|2|-|hydroxy|-|3|-|(|4|-|hydroxy|phen|yl|)|prop|-|2|-|en|oic acid
3233,637541,(E)-3-(3-hydroxyphenyl)prop-2-enoic acid,(|E|)|-|3|-|(|3|-|hydroxy|phen|yl|)|prop|-|2|-|en|oic acid
3234,637542,(E)-3-(4-hydroxyphenyl)prop-2-enoic acid,(|E|)|-|3|-|(|4|-|hydroxy|phen|yl|)|prop|-|2|-|en|oic acid
3235,637797,(E)-3-(4-chlorophenyl)prop-2-enoic acid,(|E|)|-|3|-|(|4|-|chloro|phen|yl|)|prop|-|2|-|en|oic acid
3236,638437,4-[(E)-2-nitroethenyl]phenol,4|-|[|(|E|)|-|2|-|nitro|eth|en|yl|]|phen|ol
3237,641302,(2S)-3-(4-fluorophenyl)-2-hydroxypropanoic acid,(|2|S)|-|3|-|(|4|-|fluoro|phen|yl|)|-|2|-|hydroxy|prop|an|oic acid
3238,641303,"1,3-bis(4-hydroxyphenyl)propan-2-one","1|,|3|-|bis|(|4|-|hydroxy|phen|yl|)|prop|an|-|2|-|one"
